,Unnamed: 0,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,employee_residence_latitude,employee_residence_longitude,employee_residence_a3
3035,3035,2022,MI,FT,Lead Data Scientist,50000,GBP,61566,GB,50,GB,S,54.7023545,-3.2765753,GBR
3036,3036,2022,SE,FT,Data Architect,250000,USD,250000,US,0,US,M,39.7837304,-100.445882,USA
3037,3037,2022,SE,FT,Data Architect,63000,USD,63000,US,0,US,M,39.7837304,-100.445882,USA
3038,3038,2022,SE,FT,Data Science Manager,189500,USD,189500,US,100,US,L,39.7837304,-100.445882,USA
3039,3039,2022,SE,FT,Data Science Manager,140100,USD,140100,US,100,US,L,39.7837304,-100.445882,USA
3040,3040,2022,SE,FT,Data Engineer,177600,USD,177600,US,100,US,L,39.7837304,-100.445882,USA
3041,3041,2022,SE,FT,Data Engineer,131300,USD,131300,US,100,US,L,39.7837304,-100.445882,USA
3042,3042,2022,MI,FT,Data Engineer,24000,USD,24000,US,0,US,M,39.7837304,-100.445882,USA
3043,3043,2022,MI,FT,Data Engineer,24000,USD,24000,US,0,US,M,39.7837304,-100.445882,USA
3044,3044,2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,39.7837304,-100.445882,USA
3045,3045,2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M,39.7837304,-100.445882,USA
3046,3046,2022,SE,FT,Machine Learning Engineer,202900,USD,202900,US,100,US,L,39.7837304,-100.445882,USA
3047,3047,2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L,39.7837304,-100.445882,USA
3048,3048,2022,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M,39.7837304,-100.445882,USA
3049,3049,2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M,39.7837304,-100.445882,USA
3050,3050,2022,EN,FT,Machine Learning Engineer,115000,USD,115000,US,50,US,L,39.7837304,-100.445882,USA
3051,3051,2022,MI,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M,39.7837304,-100.445882,USA
3052,3052,2022,MI,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M,39.7837304,-100.445882,USA
3053,3053,2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,L,39.7837304,-100.445882,USA
3054,3054,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,L,39.7837304,-100.445882,USA
3055,3055,2022,MI,FT,Data Analyst,216200,USD,216200,US,0,US,M,39.7837304,-100.445882,USA
3056,3056,2022,MI,FT,Data Analyst,144100,USD,144100,US,0,US,M,39.7837304,-100.445882,USA
3057,3057,2022,SE,FT,Machine Learning Scientist,216000,USD,216000,US,0,US,M,39.7837304,-100.445882,USA
3058,3058,2022,SE,FT,Machine Learning Scientist,144000,USD,144000,US,0,US,M,39.7837304,-100.445882,USA
3059,3059,2022,EN,FT,Data Analyst,150000,USD,150000,US,100,US,L,39.7837304,-100.445882,USA
3060,3060,2021,EN,FT,Machine Learning Research Engineer,900000,INR,12171,IN,100,IN,M,22.3511148,78.6677428,IND
3061,3061,2022,MI,FT,Data Scientist,4200000,INR,53416,IN,100,ID,L,22.3511148,78.6677428,IND
3062,3062,2022,EN,FT,Applied Data Scientist,50000,USD,50000,AT,50,AT,M,47.59397,14.12456,AUT
3063,3063,2021,SE,FT,Cloud Data Architect,250000,USD,250000,US,50,US,L,39.7837304,-100.445882,USA
3064,3064,2022,EX,FT,Research Scientist,80000,EUR,84053,NL,0,NL,L,52.24764975,5.541246849406163,NLD
3065,3065,2022,MI,FT,Data Scientist,107000,GBP,131752,GB,100,GB,M,54.7023545,-3.2765753,GBR
3066,3066,2022,SE,FT,Analytics Engineer,48000,USD,48000,AR,100,US,S,-34.9964963,-64.9672817,ARG
3067,3067,2022,EX,FT,Data Science Manager,260500,USD,260500,US,0,US,M,39.7837304,-100.445882,USA
3068,3068,2022,EX,FT,Data Science Manager,175100,USD,175100,US,0,US,M,39.7837304,-100.445882,USA
3069,3069,2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,39.7837304,-100.445882,USA
3070,3070,2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,39.7837304,-100.445882,USA
3071,3071,2022,EN,FT,Data Analyst,55000,USD,55000,US,100,US,S,39.7837304,-100.445882,USA
3072,3072,2022,MI,FT,Data Analyst,130000,USD,130000,US,100,US,M,39.7837304,-100.445882,USA
3073,3073,2022,SE,FT,Applied Machine Learning Scientist,73400,EUR,77119,FR,100,GB,L,46.603354,1.8883335,FRA
3074,3074,2022,EN,FT,Data Scientist,49500,EUR,52008,BE,50,BE,S,50.6402809,4.6667145,BEL
3075,3075,2022,MI,FL,Applied Machine Learning Scientist,2400000,INR,30523,IN,100,IN,S,22.3511148,78.6677428,IND
3076,3076,2022,SE,FT,Data Engineer,206699,USD,206699,US,0,US,M,39.7837304,-100.445882,USA
3077,3077,2022,SE,FT,Data Engineer,99100,USD,99100,US,0,US,M,39.7837304,-100.445882,USA
3078,3078,2022,MI,FT,Analytics Engineer,200000,USD,200000,US,0,US,M,39.7837304,-100.445882,USA
3079,3079,2022,MI,FT,Analytics Engineer,54000,USD,54000,US,0,US,M,39.7837304,-100.445882,USA
3080,3080,2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,39.7837304,-100.445882,USA
3081,3081,2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M,39.7837304,-100.445882,USA
3082,3082,2022,SE,FT,Data Architect,250000,USD,250000,US,0,US,M,39.7837304,-100.445882,USA
3083,3083,2022,SE,FT,Data Architect,63000,USD,63000,US,0,US,M,39.7837304,-100.445882,USA
3084,3084,2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,39.7837304,-100.445882,USA
3085,3085,2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M,39.7837304,-100.445882,USA
3086,3086,2022,EN,FT,Analytics Engineer,130000,USD,130000,US,50,US,L,39.7837304,-100.445882,USA
3087,3087,2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,L,39.7837304,-100.445882,USA
3088,3088,2022,SE,FT,Data Engineer,80000,USD,80000,US,0,US,L,39.7837304,-100.445882,USA
3089,3089,2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L,39.7837304,-100.445882,USA
3090,3090,2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,L,39.7837304,-100.445882,USA
3091,3091,2022,SE,FT,Data Specialist,221300,USD,221300,US,100,US,L,39.7837304,-100.445882,USA
3092,3092,2022,SE,FT,Data Specialist,148700,USD,148700,US,100,US,L,39.7837304,-100.445882,USA
3093,3093,2022,EN,FT,Machine Learning Engineer,30000,USD,30000,GB,100,GB,L,54.7023545,-3.2765753,GBR
3094,3094,2022,EN,FT,Data Analyst,27000,EUR,28368,FR,50,FR,M,46.603354,1.8883335,FRA
3095,3095,2022,MI,FT,Data Engineer,74000,GBP,91118,GB,0,GB,M,54.7023545,-3.2765753,GBR
3096,3096,2022,MI,FT,Data Engineer,50000,GBP,61566,GB,0,GB,M,54.7023545,-3.2765753,GBR
3097,3097,2022,MI,FT,Data Scientist,58000,EUR,60938,DE,100,DE,S,51.1638175,10.4478313,DEU
3098,3098,2022,SE,FT,Data Science Manager,249260,USD,249260,US,0,US,M,39.7837304,-100.445882,USA
3099,3099,2022,SE,FT,Data Science Manager,185400,USD,185400,US,0,US,M,39.7837304,-100.445882,USA
3100,3100,2022,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,39.7837304,-100.445882,USA
3101,3101,2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,39.7837304,-100.445882,USA
3102,3102,2022,MI,FT,Data Scientist,65000,GBP,80036,GB,50,GB,M,54.7023545,-3.2765753,GBR
3103,3103,2022,SE,FT,Data Analyst,128875,USD,128875,US,100,US,M,39.7837304,-100.445882,USA
3104,3104,2022,SE,FT,Data Analyst,93700,USD,93700,US,100,US,M,39.7837304,-100.445882,USA
3105,3105,2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,39.7837304,-100.445882,USA
3106,3106,2022,SE,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,M,39.7837304,-100.445882,USA
3107,3107,2022,SE,FT,Data Analyst,136260,USD,136260,US,100,US,M,39.7837304,-100.445882,USA
3108,3108,2022,SE,FT,Data Analyst,109280,USD,109280,US,100,US,M,39.7837304,-100.445882,USA
3109,3109,2022,SE,FT,Data Scientist,160000,USD,160000,US,100,US,L,39.7837304,-100.445882,USA
3110,3110,2022,SE,FT,Data Scientist,92000,USD,92000,US,100,US,L,39.7837304,-100.445882,USA
3111,3111,2022,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M,39.7837304,-100.445882,USA
3112,3112,2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,39.7837304,-100.445882,USA
3113,3113,2022,MI,FT,Data Engineer,110000,GBP,135446,GB,0,GB,M,54.7023545,-3.2765753,GBR
3114,3114,2022,MI,FT,Data Engineer,85000,GBP,104663,GB,0,GB,M,54.7023545,-3.2765753,GBR
3115,3115,2022,SE,FT,Data Analyst,117000,USD,117000,US,100,US,M,39.7837304,-100.445882,USA
3116,3116,2022,SE,FT,Data Analyst,99450,USD,99450,US,100,US,M,39.7837304,-100.445882,USA
3117,3117,2022,EN,FT,Data Engineer,129000,USD,129000,US,100,US,L,39.7837304,-100.445882,USA
3118,3118,2022,EN,FT,Data Engineer,86000,USD,86000,US,100,US,L,39.7837304,-100.445882,USA
3119,3119,2020,EN,FT,Data Engineer,1000000,INR,13493,IN,100,IN,L,22.3511148,78.6677428,IND
3120,3120,2020,EN,FT,Data Engineer,1000000,INR,13493,IN,100,IN,L,22.3511148,78.6677428,IND
3121,3121,2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L,39.7837304,-100.445882,USA
3122,3122,2022,SE,FT,Data Scientist,119300,USD,119300,US,0,US,L,39.7837304,-100.445882,USA
3123,3123,2022,SE,FT,Business Data Analyst,100000,USD,100000,US,100,US,L,39.7837304,-100.445882,USA
3124,3124,2022,MI,FT,Data Scientist,25000,USD,25000,TR,50,TR,M,38.9597594,34.9249653,TUR
3125,3125,2022,MI,FT,Data Analyst,90000,SGD,65257,SG,50,SG,M,1.357107,103.8194992,SGP
3126,3126,2022,MI,FT,AI Scientist,200000,USD,200000,US,100,US,M,39.7837304,-100.445882,USA
3127,3127,2022,EN,FT,Machine Learning Developer,180000,USD,180000,US,100,US,L,39.7837304,-100.445882,USA
3128,3128,2022,MI,FT,Data Scientist,153000,USD,153000,US,100,US,L,39.7837304,-100.445882,USA
3129,3129,2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,39.7837304,-100.445882,USA
3130,3130,2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,39.7837304,-100.445882,USA
3131,3131,2022,SE,FT,Data Analyst,150075,USD,150075,US,100,US,M,39.7837304,-100.445882,USA
3132,3132,2022,SE,FT,Data Analyst,110925,USD,110925,US,100,US,M,39.7837304,-100.445882,USA
3133,3133,2022,MI,FT,Machine Learning Scientist,22800,USD,22800,EG,100,EG,M,26.2540493,29.2675469,EGY
3134,3134,2022,SE,FT,Data Scientist,160000,USD,160000,US,100,US,L,39.7837304,-100.445882,USA
3135,3135,2022,SE,FT,Data Scientist,92000,USD,92000,US,100,US,L,39.7837304,-100.445882,USA
3136,3136,2022,SE,FT,Machine Learning Engineer,202900,USD,202900,US,100,US,L,39.7837304,-100.445882,USA
3137,3137,2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L,39.7837304,-100.445882,USA
3138,3138,2020,EN,FT,Data Analyst,20000,EUR,22809,PT,100,PT,M,39.6621648,-8.1353519,PRT
3139,3139,2022,EN,FT,Data Analyst,15000,USD,15000,ID,0,ID,L,-2.4833826,117.8902853,IDN
3140,3140,2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,39.7837304,-100.445882,USA
3141,3141,2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,39.7837304,-100.445882,USA
3142,3142,2022,SE,FT,Data Science Manager,193000,AUD,133766,AU,100,AU,L,-24.7761086,134.755,AUS
3143,3143,2022,EN,FT,Machine Learning Engineer,83000,USD,83000,US,0,US,L,39.7837304,-100.445882,USA
3144,3144,2022,MI,FT,Data Engineer,75000,GBP,92350,GB,100,GB,M,54.7023545,-3.2765753,GBR
3145,3145,2022,MI,FT,Data Engineer,55000,GBP,67723,GB,100,GB,M,54.7023545,-3.2765753,GBR
3146,3146,2022,SE,FT,Data Scientist,186000,USD,186000,US,0,US,M,39.7837304,-100.445882,USA
3147,3147,2022,SE,FT,Data Scientist,148800,USD,148800,US,0,US,M,39.7837304,-100.445882,USA
3148,3148,2022,SE,FT,Data Analyst,112900,USD,112900,US,0,US,M,39.7837304,-100.445882,USA
3149,3149,2022,SE,FT,Data Analyst,90320,USD,90320,US,0,US,M,39.7837304,-100.445882,USA
3150,3150,2022,SE,FT,ML Engineer,240000,USD,240000,US,0,US,M,39.7837304,-100.445882,USA
3151,3151,2022,SE,FT,ML Engineer,160000,USD,160000,US,0,US,M,39.7837304,-100.445882,USA
3152,3152,2022,SE,FT,Data Science Manager,300000,USD,300000,US,100,US,M,39.7837304,-100.445882,USA
3153,3153,2022,SE,FT,Data Science Manager,200000,USD,200000,US,100,US,M,39.7837304,-100.445882,USA
3154,3154,2022,MI,FT,Data Engineer,62500,EUR,65666,DE,50,DE,S,51.1638175,10.4478313,DEU
3155,3155,2022,MI,FT,AI Scientist,200000,USD,200000,IN,100,US,L,22.3511148,78.6677428,IND
3156,3156,2022,MI,FT,Machine Learning Engineer,95000,GBP,116976,GB,0,GB,M,54.7023545,-3.2765753,GBR
3157,3157,2022,MI,FT,Machine Learning Engineer,75000,GBP,92350,GB,0,GB,M,54.7023545,-3.2765753,GBR
3158,3158,2022,MI,FT,AI Scientist,120000,USD,120000,US,0,US,M,39.7837304,-100.445882,USA
3159,3159,2022,SE,FT,Data Analyst,112900,USD,112900,US,100,US,M,39.7837304,-100.445882,USA
3160,3160,2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M,39.7837304,-100.445882,USA
3161,3161,2022,SE,FT,Data Analytics Manager,145000,USD,145000,US,100,US,M,39.7837304,-100.445882,USA
3162,3162,2022,SE,FT,Data Analytics Manager,105400,USD,105400,US,100,US,M,39.7837304,-100.445882,USA
3163,3163,2020,EN,FT,Data Scientist,43200,EUR,49268,DE,0,DE,S,51.1638175,10.4478313,DEU
3164,3164,2022,MI,FT,Data Engineer,90000,GBP,110820,GB,0,GB,M,54.7023545,-3.2765753,GBR
3165,3165,2022,MI,FT,Data Engineer,75000,GBP,92350,GB,0,GB,M,54.7023545,-3.2765753,GBR
3166,3166,2022,SE,FT,Data Scientist,215300,USD,215300,US,100,US,L,39.7837304,-100.445882,USA
3167,3167,2022,SE,FT,Data Scientist,158200,USD,158200,US,100,US,L,39.7837304,-100.445882,USA
3168,3168,2022,SE,FT,Data Engineer,209100,USD,209100,US,100,US,L,39.7837304,-100.445882,USA
3169,3169,2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,L,39.7837304,-100.445882,USA
3170,3170,2022,SE,FT,Data Analyst,115934,USD,115934,US,0,US,M,39.7837304,-100.445882,USA
3171,3171,2022,SE,FT,Data Analyst,81666,USD,81666,US,0,US,M,39.7837304,-100.445882,USA
3172,3172,2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,39.7837304,-100.445882,USA
3173,3173,2022,SE,FT,Data Engineer,155000,USD,155000,US,100,US,M,39.7837304,-100.445882,USA
3174,3174,2022,MI,FT,Machine Learning Engineer,80000,EUR,84053,FR,100,DE,M,46.603354,1.8883335,FRA
3175,3175,2022,SE,FT,Data Analyst,164000,USD,164000,US,0,US,M,39.7837304,-100.445882,USA
3176,3176,2022,SE,FT,Data Analyst,132000,USD,132000,US,0,US,M,39.7837304,-100.445882,USA
3177,3177,2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,39.7837304,-100.445882,USA
3178,3178,2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M,39.7837304,-100.445882,USA
3179,3179,2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M,39.7837304,-100.445882,USA
3180,3180,2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M,39.7837304,-100.445882,USA
3181,3181,2022,MI,FT,ETL Developer,50000,EUR,52533,GR,0,GR,M,38.9953683,21.9877132,GRC
3182,3182,2022,MI,FT,ETL Developer,50000,EUR,52533,GR,0,GR,M,38.9953683,21.9877132,GRC
3183,3183,2022,EX,FT,Lead Data Engineer,150000,CAD,115222,CA,100,CA,S,61.0666922,-107.991707,CAN
3184,3184,2022,SE,FT,Data Engineer,165400,USD,165400,US,100,US,M,39.7837304,-100.445882,USA
3185,3185,2022,SE,FT,Data Engineer,132320,USD,132320,US,100,US,M,39.7837304,-100.445882,USA
3186,3186,2022,SE,FT,Data Architect,208775,USD,208775,US,100,US,M,39.7837304,-100.445882,USA
3187,3187,2022,SE,FT,Data Architect,147800,USD,147800,US,100,US,M,39.7837304,-100.445882,USA
3188,3188,2022,SE,FT,Data Engineer,136994,USD,136994,US,100,US,M,39.7837304,-100.445882,USA
3189,3189,2022,SE,FT,Data Engineer,101570,USD,101570,US,100,US,M,39.7837304,-100.445882,USA
3190,3190,2022,SE,FT,Data Analyst,128875,USD,128875,US,100,US,M,39.7837304,-100.445882,USA
3191,3191,2022,SE,FT,Data Analyst,93700,USD,93700,US,100,US,M,39.7837304,-100.445882,USA
3192,3192,2022,EX,FT,Head of Machine Learning,6000000,INR,76309,IN,50,IN,L,22.3511148,78.6677428,IND
3193,3193,2022,EN,FT,Machine Learning Engineer,28500,GBP,35093,GB,100,GB,L,54.7023545,-3.2765753,GBR
3194,3194,2022,SE,FT,Data Engineer,183600,USD,183600,US,100,US,L,39.7837304,-100.445882,USA
3195,3195,2022,SE,FT,Data Engineer,100800,USD,100800,US,100,US,L,39.7837304,-100.445882,USA
3196,3196,2022,MI,FT,Data Analyst,40000,GBP,49253,GB,100,GB,M,54.7023545,-3.2765753,GBR
3197,3197,2022,MI,FT,Data Analyst,30000,GBP,36940,GB,100,GB,M,54.7023545,-3.2765753,GBR
3198,3198,2022,MI,FT,Data Analyst,40000,EUR,42026,ES,100,ES,M,39.3260685,-4.8379791,ESP
3199,3199,2022,MI,FT,Data Analyst,30000,EUR,31520,ES,100,ES,M,39.3260685,-4.8379791,ESP
3200,3200,2022,MI,FT,Data Engineer,80000,EUR,84053,ES,100,ES,M,39.3260685,-4.8379791,ESP
3201,3201,2022,MI,FT,Data Engineer,70000,EUR,73546,ES,100,ES,M,39.3260685,-4.8379791,ESP
3202,3202,2022,MI,FT,Data Engineer,80000,GBP,98506,GB,100,GB,M,54.7023545,-3.2765753,GBR
3203,3203,2022,MI,FT,Data Engineer,70000,GBP,86193,GB,100,GB,M,54.7023545,-3.2765753,GBR
3204,3204,2022,MI,FT,Data Engineer,80000,EUR,84053,GR,100,GR,M,38.9953683,21.9877132,GRC
3205,3205,2022,MI,FT,Data Engineer,70000,EUR,73546,GR,100,GR,M,38.9953683,21.9877132,GRC
3206,3206,2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M,39.7837304,-100.445882,USA
3207,3207,2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M,39.7837304,-100.445882,USA
3208,3208,2022,MI,FT,Data Analyst,40000,EUR,42026,GR,100,GR,M,38.9953683,21.9877132,GRC
3209,3209,2022,MI,FT,Data Analyst,30000,EUR,31520,GR,100,GR,M,38.9953683,21.9877132,GRC
3210,3210,2022,MI,FT,Data Engineer,75000,GBP,92350,GB,100,GB,M,54.7023545,-3.2765753,GBR
3211,3211,2022,MI,FT,Data Engineer,60000,GBP,73880,GB,100,GB,M,54.7023545,-3.2765753,GBR
3212,3212,2022,SE,FT,Data Scientist,215300,USD,215300,US,0,US,L,39.7837304,-100.445882,USA
3213,3213,2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,L,39.7837304,-100.445882,USA
3214,3214,2022,MI,FT,Data Engineer,60000,EUR,63040,ES,100,ES,M,39.3260685,-4.8379791,ESP
3215,3215,2022,MI,FT,Data Engineer,45000,EUR,47280,ES,100,ES,M,39.3260685,-4.8379791,ESP
3216,3216,2022,SE,FT,Data Scientist,260000,USD,260000,US,100,US,M,39.7837304,-100.445882,USA
3217,3217,2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M,39.7837304,-100.445882,USA
3218,3218,2022,MI,FT,Data Scientist,55000,GBP,67723,GB,0,GB,M,54.7023545,-3.2765753,GBR
3219,3219,2022,MI,FT,Data Scientist,35000,GBP,43096,GB,0,GB,M,54.7023545,-3.2765753,GBR
3220,3220,2022,MI,FT,Data Engineer,60000,EUR,63040,GR,100,GR,M,38.9953683,21.9877132,GRC
3221,3221,2022,MI,FT,Data Engineer,45000,EUR,47280,GR,100,GR,M,38.9953683,21.9877132,GRC
3222,3222,2022,MI,FT,Data Engineer,60000,GBP,73880,GB,100,GB,M,54.7023545,-3.2765753,GBR
3223,3223,2022,MI,FT,Data Engineer,45000,GBP,55410,GB,100,GB,M,54.7023545,-3.2765753,GBR
3224,3224,2021,MI,FT,Machine Learning Engineer,43200,EUR,51064,IT,50,IT,L,42.6384261,12.674297,ITA
3225,3225,2022,SE,FT,Data Science Engineer,60000,USD,60000,AR,100,MX,L,-34.9964963,-64.9672817,ARG
3226,3226,2022,MI,FT,Data Engineer,82900,USD,82900,US,0,US,M,39.7837304,-100.445882,USA
3227,3227,2022,MI,FT,Data Engineer,63900,USD,63900,US,0,US,M,39.7837304,-100.445882,USA
3228,3228,2022,MI,FT,Machine Learning Scientist,160000,USD,160000,US,100,US,L,39.7837304,-100.445882,USA
3229,3229,2022,MI,FT,Machine Learning Scientist,112300,USD,112300,US,100,US,L,39.7837304,-100.445882,USA
3230,3230,2022,MI,FT,Data Science Manager,241000,USD,241000,US,100,US,M,39.7837304,-100.445882,USA
3231,3231,2022,MI,FT,Data Science Manager,159000,USD,159000,US,100,US,M,39.7837304,-100.445882,USA
3232,3232,2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,39.7837304,-100.445882,USA
3233,3233,2022,SE,FT,Data Scientist,80000,USD,80000,US,0,US,M,39.7837304,-100.445882,USA
3234,3234,2022,MI,FT,Data Analyst,58000,USD,58000,US,0,US,S,39.7837304,-100.445882,USA
3235,3235,2022,MI,FT,Data Analyst,58000,USD,58000,US,0,US,S,39.7837304,-100.445882,USA
3236,3236,2022,SE,FT,Data Engineer,136000,USD,136000,US,0,US,M,39.7837304,-100.445882,USA
3237,3237,2022,SE,FT,Data Engineer,108800,USD,108800,US,0,US,M,39.7837304,-100.445882,USA
3238,3238,2022,EX,FT,Data Engineer,242000,USD,242000,US,100,US,M,39.7837304,-100.445882,USA
3239,3239,2022,EX,FT,Data Engineer,200000,USD,200000,US,100,US,M,39.7837304,-100.445882,USA
3240,3240,2022,MI,FT,Data Scientist,50000,GBP,61566,GB,0,GB,M,54.7023545,-3.2765753,GBR
3241,3241,2022,MI,FT,Data Scientist,30000,GBP,36940,GB,0,GB,M,54.7023545,-3.2765753,GBR
3242,3242,2022,MI,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M,54.7023545,-3.2765753,GBR
3243,3243,2022,MI,FT,Data Engineer,40000,GBP,49253,GB,0,GB,M,54.7023545,-3.2765753,GBR
3244,3244,2022,SE,FT,Data Scientist,165220,USD,165220,US,100,US,M,39.7837304,-100.445882,USA
3245,3245,2022,SE,FT,Data Scientist,120160,USD,120160,US,100,US,M,39.7837304,-100.445882,USA
3246,3246,2022,SE,FT,Data Analyst,124190,USD,124190,US,100,US,M,39.7837304,-100.445882,USA
3247,3247,2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M,39.7837304,-100.445882,USA
3248,3248,2022,SE,FT,Data Engineer,181940,USD,181940,US,0,US,M,39.7837304,-100.445882,USA
3249,3249,2022,SE,FT,Data Engineer,132320,USD,132320,US,0,US,M,39.7837304,-100.445882,USA
3250,3250,2022,SE,FT,Data Engineer,220110,USD,220110,US,0,US,M,39.7837304,-100.445882,USA
3251,3251,2022,SE,FT,Data Engineer,160080,USD,160080,US,0,US,M,39.7837304,-100.445882,USA
3252,3252,2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,L,39.7837304,-100.445882,USA
3253,3253,2022,SE,FT,Data Scientist,120000,USD,120000,US,0,US,L,39.7837304,-100.445882,USA
3254,3254,2022,MI,FT,Data Analyst,126500,USD,126500,US,0,US,M,39.7837304,-100.445882,USA
3255,3255,2022,MI,FT,Data Analyst,106260,USD,106260,US,0,US,M,39.7837304,-100.445882,USA
3256,3256,2022,SE,FT,Data Analyst,116000,USD,116000,US,0,US,M,39.7837304,-100.445882,USA
3257,3257,2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M,39.7837304,-100.445882,USA
3258,3258,2022,SE,FT,Data Analyst,155000,USD,155000,US,100,US,M,39.7837304,-100.445882,USA
3259,3259,2022,SE,FT,Data Analyst,120600,USD,120600,US,100,US,M,39.7837304,-100.445882,USA
3260,3260,2022,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M,39.7837304,-100.445882,USA
3261,3261,2022,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M,39.7837304,-100.445882,USA
3262,3262,2022,MI,FT,Data Engineer,170000,USD,170000,US,100,US,M,39.7837304,-100.445882,USA
3263,3263,2022,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M,39.7837304,-100.445882,USA
